relation,x_type,y_type,x_id,y_id,uid,x_preferred_name,y_preferred_name,x_preferred_name_score,y_preferred_name_score
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:2859,:38646787:K3cqFbT7iT6mebo6sSJ2hd,duchenne muscular dystrophy,rhabdomyosarcoma,1000.0,1000.0
exposure_bioprocess,,biological_process,kg4rd:D000409,kg4rd:40007,:38646787:MhXWDHYGMcR9cigDAVDaQL,alanine,growth,1000.0,1000.0
exposure_bioprocess,,biological_process,kg4rd:D000409,kg4rd:1837,:38646787:CXeWhARBJcvgetzqA4PdKR,alanine,epithelial to mesenchymal transition,1000.0,100.0
indication,drug,disease,kg4rd:16337,kg4rd:10679,:38640165:FHbrQFMaL9DfXBiYDPXKR6,talditercept alfa,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:25169,:38637619:V9VhJaqdedxBSoKqi7fjkE,duchenne muscular dystrophy,left ventricular systolic dysfunction,1000.0,93.67088607594937
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:31860,:38637619:9VPAXnfGgE3j6dHWkBNEBT,duchenne muscular dystrophy,abnormal heart rate variability,1000.0,87.32394366197182
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1649,:38637619:SM64sUhQ9x3YqBxjBVAAnr,duchenne muscular dystrophy,tachycardia,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:8151,:38637619:hRhfCCfKx3ht8YRy2wFi5n,duchenne muscular dystrophy,prolonged prothrombin time,1000.0,91.66666666666666
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:5165,:38637619:T5cqBMqo2qMUsURQEESmjU,duchenne muscular dystrophy,shortened pr interval,1000.0,97.67441860465115
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4308,:38637619:RJzH9MASYRLBbmhPcfpx3Z,duchenne muscular dystrophy,ventricular arrhythmia,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:43218,:38630313:HW2AZf4AofMjRuZSv8vC9z,duchenne muscular dystrophy,neurovascular disorder,1000.0,90.9090909090909
disease_disease,disease,disease,kg4rd:10679,kg4rd:5249,:38630313:64DymYQVwKxWvMtC6SF8EY,duchenne muscular dystrophy,pneumonia,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:9047,kg4rd:347527,:38621993:CYGHsMYLNjTqB5Pq4vo2qv,cryptorchidism,arsh,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:9047,kg4rd:4103,:38621993:nLbecxwPzv76p2NxrVUP5S,cryptorchidism,magea4,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:9047,kg4rd:357,:38621993:iwJcqJAYXKgf3p6WBzayvi,cryptorchidism,shroom2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:9047,kg4rd:8287,:38621993:gc5r25UUF6bCCrNhQo84bC,cryptorchidism,usp9y,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:9047,kg4rd:63035,:38621993:6ZuKV8ovA6gd6Woj2kUbyc,cryptorchidism,bcorl1,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:16802,kg4rd:2013,:38607761:EGiEaWBGDFVMVW7mE29uWV,delandistrogene moxeparvovec,vomiting,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:3700,:38602028:2udcsgqR4GVaRB2LLUG8qx,duchenne muscular dystrophy,generalized amyotrophy,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:12649,:38602028:kkofzaPGW4s6peoJqCQgLh,duchenne muscular dystrophy,increased inflammatory response,1000.0,85.24590163934427
indication,drug,disease,kg4rd:5016,kg4rd:4994,:38586166:A7BkNKbYC6NGKhMpfqiYFz,ataluren,cardiomyopathy,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10311,kg4rd:19056,:38574384:SLiwZU5L7SsNKwqA7naGcb,becker muscular dystrophy,neuromuscular disease,92.5925925925926,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:1010441,kg4rd:3287,:38564291:dhG6KzREcjyeUpaomCDv5t,"cardiomyopathy, dog",abnormality of mitochondrial metabolism,88.88888888888889,1000.0
disease_protein,disease,gene/protein,kg4rd:1010441,kg4rd:6588,:38564291:DycLDRry3JZQhGLJBJZLUu,"cardiomyopathy, dog",sln,88.88888888888889,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16899,kg4rd:3326,:38558014:TUHaEqgU8tX3Y3VtfAKyTD,obsolete duchenne and becker muscular dystrophy,myalgia,85.0574712643678,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:16899,kg4rd:2172,:38558014:ecqWX33Q5h3Ubzadm6oF7e,obsolete duchenne and becker muscular dystrophy,postural instability,85.0574712643678,87.5
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:34314,:38556893:Qr6pH27cTvJULoxuAGSGpN,duchenne muscular dystrophy,abnormal left ventricular ejection fraction,1000.0,87.5
drug_protein,drug,gene/protein,kg4rd:14132,kg4rd:7026,:38556548:FouZikRPHywtczMG9bXxTr,8-chlorotheophylline,nr2f2,1000.0,88.88888888888889
indication,drug,disease,kg4rd:985,kg4rd:10679,:38556548:Nutt27psEybZ73wcPANt9c,dimenhydrinate,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:32263,:38556332:hE9hxHD47mSPwqUp9AxvWg,duchenne muscular dystrophy,increased blood pressure,1000.0,86.27450980392157
indication,drug,disease,kg4rd:9083,kg4rd:1010441,:38556332:AadB5uJSsyCk7PoaMdiTJs,ivabradine,"cardiomyopathy, dog",1000.0,88.88888888888889
drug_effect,drug,effect/phenotype,kg4rd:9083,kg4rd:31820,:38556332:FHsTCisr3zMTKuVKfFhzQs,ivabradine,decreased waist to hip ratio,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1288,:38552411:fHHAMuvoadGqdVg8mtChdw,duchenne muscular dystrophy,gait disturbance,1000.0,90.9090909090909
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51562,:38530354:BShNi4x8YS8X4zzw2jSKjK,duchenne muscular dystrophy,mbip,1000.0,85.71428571428572
drug_effect,drug,effect/phenotype,kg4rd:12645,kg4rd:2014,:38508835:geVVXBLDSGjb2YBPnQJMAo,givinostat,diarrhea,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:12645,kg4rd:2013,:38508835:R58k4MNLuyuh4gP43fJrSy,givinostat,vomiting,1000.0,1000.0
exposure_bioprocess,,biological_process,kg4rd:C045021,kg4rd:42246,:38507466:ZYGMCwjR83ugRGz8gf5Qkb,7-(2-(4-hydroxyphenethylamino)cyclopentyl)heptanoic acid,tissue regeneration,90.9090909090909,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10651,kg4rd:3713,:38507466:DWW3aGK2VzJeeqD8TQh4AU,menkes disease,muscle fiber necrosis,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:1265,kg4rd:8678,:38498472:LnrmBScRyrXVaGo5n6UhKX,telbivudine,becn1,85.71428571428572,85.71428571428572
drug_protein,drug,gene/protein,kg4rd:15258,kg4rd:8678,:38498472:Ss89c2DzL2BYDXf4azzVYB,imlifidase,becn1,85.71428571428572,85.71428571428572
drug_effect,drug,effect/phenotype,kg4rd:1265,kg4rd:3202,:38498472:N8W3CJPbnJ2LiorpbrGyse,telbivudine,skeletal muscle atrophy,85.71428571428572,1000.0
drug_effect,drug,effect/phenotype,kg4rd:15258,kg4rd:3202,:38498472:iSzc3YoVcwikRpCuCjpPyX,imlifidase,skeletal muscle atrophy,85.71428571428572,1000.0
drug_protein,drug,gene/protein,kg4rd:1265,kg4rd:4656,:38498472:eUbvDdN7TWGAwCsxxsPEDd,telbivudine,myog,85.71428571428572,1000.0
drug_protein,drug,gene/protein,kg4rd:1265,kg4rd:4642,:38498472:VzAC7Ja7aMcqqQVtNWGJ9N,telbivudine,myo1d,85.71428571428572,88.88888888888889
drug_protein,drug,gene/protein,kg4rd:15258,kg4rd:4656,:38498472:gZnMugzjHsv3sKvyaLkWnk,imlifidase,myog,85.71428571428572,1000.0
drug_protein,drug,gene/protein,kg4rd:15258,kg4rd:4642,:38498472:8NJfuReE4BXoV3q7KLujbm,imlifidase,myo1d,85.71428571428572,88.88888888888889
indication,drug,disease,kg4rd:1265,kg4rd:10679,:38498472:VcXSNXbTk9AepJ4WYxoqBL,telbivudine,duchenne muscular dystrophy,85.71428571428572,1000.0
indication,drug,disease,kg4rd:15258,kg4rd:10679,:38498472:EqCduYRRyeNR5zCvaB9i6u,imlifidase,duchenne muscular dystrophy,85.71428571428572,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:1699,kg4rd:1756,:38484964:Aj6R7jcdTaqAfYZCP4Tps5,sudden death,dmd,1000.0,1000.0
indication,drug,disease,kg4rd:331,kg4rd:5148,:38461423:eyy6E9XTJjPNWgSbijo7bn,metformin,type 2 diabetes mellitus,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:331,kg4rd:3128,:38461423:32ar3dQtYP42EB7LXngfwo,metformin,lactic acidosis,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:331,kg4rd:64175,:38461423:GLTjMURxQmT5XTJz82Jdx3,metformin,p3h1,1000.0,90.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1903,:38436872:FsvSqVMmfjqqhCYiKeEUJS,duchenne muscular dystrophy,anemia,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:20121,kg4rd:2274,:38431640:ADV7i4YC3hUZCWr6zyLHn5,muscular dystrophy,fhl2,89.47368421052632,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:33755,:38378283:3Ye8boFeznkTdfEZqR6CQm,duchenne muscular dystrophy,increased left ventricular end-diastolic volume,1000.0,91.11111111111111
phenotype_protein,effect/phenotype,gene/protein,kg4rd:3677,kg4rd:1756,:38363616:e8Kgwr9Nbx8VMYnB45NPF2,slowly progressive,dmd,88.37209302325581,1000.0
disease_disease,disease,disease,kg4rd:5021,kg4rd:10679,:38363615:a6QrvA52MyoPxzjavp8qjk,dilated cardiomyopathy,duchenne muscular dystrophy,91.66666666666666,93.10344827586206
anatomy_protein_absent,anatomy,gene/protein,kg4rd:2349,kg4rd:27306,:38339125:SripQBq6KwC5WUEAtWBt4K,myocardium,hpgds,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:27306,:38339125:dfPE4BpQHWksDv4aLy2CcQ,duchenne muscular dystrophy,hpgds,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1490,:38336890:afxw3MHPY8oZW3CMcufZHs,becker muscular dystrophy,ccn2,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:15114,kg4rd:2908,:38335499:5geCcaHg5iwrRe2tpfhQoT,vamorolone,nr3c1,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:9067,:38324931:7pUKy8iZESuyvHdBod6hVn,becker muscular dystrophy,progressive spinal muscular atrophy,1000.0,89.85507246376811
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:25406,:38324931:AShJ74HjdCsEXWffmJTRzh,becker muscular dystrophy,asthenia,1000.0,1000.0
contraindication,drug,disease,kg4rd:16802,kg4rd:5550,:38306745:LNXcKWczXrovEyzhtmgrKK,delandistrogene moxeparvovec,infectious disease,1000.0,1000.0
contraindication,drug,disease,kg4rd:16802,kg4rd:700051,:38306745:HD85fSaGWJthnPv4HTpbaY,delandistrogene moxeparvovec,liver abscess (disease),1000.0,85.0
bioprocess_protein,biological_process,gene/protein,kg4rd:35148,kg4rd:928,:38282008:gtMfoTkceNdE8nECsyLJUR,tube formation,cd9,90.32258064516128,85.71428571428572
drug_protein,drug,gene/protein,kg4rd:4997,kg4rd:3676,:38271438:D2uU48eNvHRYf2jBMu36oM,atl1102,itga4,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3676,:38271438:9euQEMkQqoZmh6HzuDz8i6,duchenne muscular dystrophy,itga4,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:25406,kg4rd:3676,:38271438:5W4LVf6ZZmzykH42X5jp7x,asthenia,itga4,93.33333333333333,1000.0
indication,drug,disease,kg4rd:4997,kg4rd:10679,:38271438:GHuoxSn6sakUh47RF9kVNK,atl1102,duchenne muscular dystrophy,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:4997,kg4rd:25118,:38271438:CXDFiBu773o4aiHHNQVvGg,atl1102,lip discoloration,1000.0,85.71428571428572
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:4842,:38270932:5Bt2VVCTdaNvsGQ6AGFkPk,duchenne muscular dystrophy,nos1,93.10344827586206,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:5021,kg4rd:1635,:38240762:kTTjMLqsPeGJFM8xCBuEF5,dilated cardiomyopathy,heart failure,91.66666666666666,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:25169,:38240762:mBkhmYBWqKVkpngQAFgn9j,becker muscular dystrophy,left ventricular systolic dysfunction,1000.0,96.1038961038961
bioprocess_protein,biological_process,gene/protein,kg4rd:51664,kg4rd:7942,:38228650:XqhJ79xgkfWykh5pcuTpsH,nuclear pore localization,tfeb,86.79245283018868,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:230,:38193355:6wJFX7e4zWkGC4NUvWEFa5,duchenne muscular dystrophy,gingivitis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100812,:38193355:6dMuA4wvBXMASTxDgtV5yD,duchenne muscular dystrophy,halitosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:689,:38193355:TV83PEGEUzBVP4HjkBbDNu,duchenne muscular dystrophy,dental malocclusion,1000.0,96.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:20121,kg4rd:5237,:38180235:PhKE2Vfc3HNQs2UoJshpyi,muscular dystrophy,degenerative liver disease,89.47368421052632,85.18518518518519
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:960,:38179963:fNBTpCUTPyVApfV7xWGUsb,duchenne muscular dystrophy,cd44,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1894,:38179963:dEDKVZ5tkDQ6GiTjyhgroh,duchenne muscular dystrophy,ect2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7298,:38179963:Xn8d98c6vUy9kXBWNXHfbP,duchenne muscular dystrophy,tyms,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:54551,:38179963:8vTaya5kQ6SeVwCfJwsx2V,duchenne muscular dystrophy,magel2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:3108,:38179963:39EYsMVEMNDAxuuZF7o3r9,duchenne muscular dystrophy,hla-dma,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:871,:38179963:2rhUcnnVddqoHJ7qy3AKQb,duchenne muscular dystrophy,serpinh1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7139,:38179963:hMsmd8oHcvCitezFHZpiRb,duchenne muscular dystrophy,tnnt2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:51676,:38179963:6nEFoAZcJuBJTQwwb7p5ry,duchenne muscular dystrophy,asb2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:55214,:38179963:ZqEpVTmjhUi58kPDoJk6Tr,duchenne muscular dystrophy,p3h2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1293,:38165583:bStxR7JUXA2AAWjZ7CFvfD,duchenne muscular dystrophy,col6a3,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1277,:38165583:ZSRYmi6gacbt4TBithciVH,duchenne muscular dystrophy,col1a1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1281,:38165583:Ajqb9pc35rhhAuyv5MHSjS,duchenne muscular dystrophy,col3a1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1278,:38165583:Cc2ob9k9WcDo4nCo66tmnR,duchenne muscular dystrophy,col1a2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7076,:38165583:JXbyAQkAbEbYee7o8vg98z,duchenne muscular dystrophy,timp1,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7058,:38165583:JP4Xnv7ZxaLBCKnaqqTCvy,duchenne muscular dystrophy,thbs2,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:6696,:38165583:cJTxguhJMAHdDKffrjos9h,duchenne muscular dystrophy,spp1,1000.0,1000.0
disease_disease,disease,disease,kg4rd:5298,kg4rd:10679,:38165327:9S47bCjVjcqff8oynMfggw,osteoporosis,duchenne muscular dystrophy,1000.0,93.10344827586206
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:1029,:38146684:Dk6WzDRo3nCcB6J4fbaH3U,duchenne muscular dystrophy,cdkn2a,1000.0,1000.0
disease_protein,disease,gene/protein,kg4rd:10311,kg4rd:1029,:38146684:iFzYAkEZr2b3jpcCAup39D,becker muscular dystrophy,cdkn2a,1000.0,1000.0
anatomy_protein_present,anatomy,gene/protein,kg4rd:5090,kg4rd:1029,:38146684:3yRcThU2CtLJon5izZNzpX,muscle structure,cdkn2a,1000.0,1000.0
indication,drug,disease,kg4rd:15114,kg4rd:20121,:38103149:T8jq2NjHgDDAEv9rEEWCC5,vamorolone,muscular dystrophy,1000.0,1000.0
disease_disease,disease,disease,kg4rd:10679,kg4rd:5267,:38099842:6ovLicCxpTbYxBHJzT3xky,duchenne muscular dystrophy,heart disorder,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:33677,:38096597:WuHXu53rHxvi82ktwCHy6n,duchenne muscular dystrophy,acute respiratory distress syndrome,1000.0,90.9090909090909
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:30061,:38078368:a5WMG7pmf4nYPyh6SuhwDi,duchenne muscular dystrophy,slc40a1,1000.0,91.66666666666666
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:2495,:38078368:axk9TJ4eVTGhwUhnXkuibX,duchenne muscular dystrophy,fth1,1000.0,88.88888888888889
disease_protein,disease,gene/protein,kg4rd:10679,kg4rd:7037,:38078368:jcBHbecD58sVFeh8AD5TyW,duchenne muscular dystrophy,tfrc,1000.0,1000.0
off-label use,drug,disease,kg4rd:746,kg4rd:10679,:38078368:RC6M3ZzahjQoU9NCSLV6c6,deferoxamine,duchenne muscular dystrophy,1000.0,1000.0
off-label use,drug,disease,kg4rd:1132,kg4rd:10679,:38078368:RgnmSuGVWDfP3TQKMAeyz3,pioglitazone,duchenne muscular dystrophy,1000.0,1000.0
indication,drug,disease,kg4rd:857,kg4rd:4678,:38042013:kJKf9FqaqB2kvoZXF7YAob,terbinafine,dermatophytosis,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:7269,:37980539:bJGgt6aD3YiEQt5asxK6Mt,duchenne muscular dystrophy,spinal muscular atrophy,1000.0,85.18518518518519
drug_effect,drug,effect/phenotype,kg4rd:18669,kg4rd:12819,:37966402:D5thqgcvUACC8dhaWAaeTb,rgg0853,myocarditis,85.71428571428572,1000.0
indication,drug,disease,kg4rd:18669,kg4rd:10679,:37966402:cFsCLKYMQkfP4vvhKgPyr5,rgg0853,duchenne muscular dystrophy,85.71428571428572,1000.0
indication,drug,disease,kg4rd:18669,kg4rd:10281,:37966402:mdKbB6uwwLhR4RzCp3Zy8E,rgg0853,danon disease,85.71428571428572,1000.0
indication,drug,disease,kg4rd:18669,kg4rd:10526,:37966402:DRUYwjoxSB5xkoP6ZRXnnE,rgg0853,fabry disease,85.71428571428572,1000.0
indication,drug,disease,kg4rd:16367,kg4rd:10679,:37955832:S7PSrwQd5TiTcM8Gs3gJqW,autologous peripheral blood-derived cd34+ cells,duchenne muscular dystrophy,85.71428571428572,1000.0
indication,drug,disease,kg4rd:15726,kg4rd:10679,:37955832:aTnydyvBimvWKjMv86Tcg7,human umbilical cord mesenchymal stem cells,duchenne muscular dystrophy,89.36170212765957,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10311,kg4rd:772,:37945525:WY9BssVz8vqGEZP9YoYTsm,becker muscular dystrophy,abnormal rib morphology,1000.0,88.88888888888889
anatomy_protein_present,anatomy,gene/protein,kg4rd:14895,kg4rd:3908,:37933889:Uo3NV85yrsTDzJsBpLnqFi,"somatic muscle, invertebrate",lama2,96.7741935483871,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:11925,kg4rd:9830,:37933889:UyvjSLKb5yDQefSVW9Cgqn,congenital merosin-deficient muscular dystrophy 1a,peripheral neuropathy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:11925,kg4rd:6001147,:37933889:jmR5jWZ9qcfzgNDqWHJc5C,congenital merosin-deficient muscular dystrophy 1a,increased peripheral nerve cross sectional area,1000.0,85.71428571428572
disease_phenotype_positive,disease,effect/phenotype,kg4rd:11925,kg4rd:3198,:37933889:EWSAntKrhX353Dn5Xvxwzx,congenital merosin-deficient muscular dystrophy 1a,myopathy,1000.0,1000.0
phenotype_protein,effect/phenotype,gene/protein,kg4rd:365,kg4rd:5456,:37929330:5fZjuh5bpVjkiR22D39CEP,hearing impairment,pou3f4,1000.0,1000.0
indication,drug,disease,kg4rd:15114,kg4rd:16971,:37927274:RrBxvrpYf4CftJBMu6z8wT,vamorolone,limb-girdle muscular dystrophy,1000.0,93.5483870967742
indication,drug,disease,kg4rd:15114,kg4rd:16145,:37927274:5QauSoddhichSj2WESbMw9,vamorolone,qualitative or quantitative defects of dysferlin,1000.0,1000.0
indication,drug,disease,kg4rd:9083,kg4rd:4994,:37914289:o6cB92JKGgaB2jfiokkivE,ivabradine,cardiomyopathy,1000.0,1000.0
indication,drug,disease,kg4rd:9083,kg4rd:10679,:37914289:KeeaZN6Qt3PEju2RdGvcaV,ivabradine,duchenne muscular dystrophy,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1639,:37909859:aVQVHDxCBgTTxcdjnsNaWG,duchenne muscular dystrophy,hypertrophic cardiomyopathy,1000.0,1000.0
bioprocess_protein,biological_process,gene/protein,kg4rd:97528,kg4rd:8737,:37909859:eyiKcbq4sjZWsSWGao6YLn,execution phase of necroptosis,ripk1,1000.0,91.13924050632912
anatomy_protein_present,anatomy,gene/protein,kg4rd:1103,kg4rd:11035,:37909859:29V8JoThX4Wv7DirpKL8Fw,diaphragm,ripk3,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:4302,:37889296:micMeobumsLmr36JmyA2mQ,duchenne muscular dystrophy,functional motor deficit,1000.0,87.5
drug_effect,drug,effect/phenotype,kg4rd:52,kg4rd:41166,:37872346:88ibatbbTJWWt4mysBnyf7,somatotropin,fractured vertebra,1000.0,94.44444444444444
drug_effect,drug,effect/phenotype,kg4rd:624,kg4rd:41166,:37872346:dVyKXPJETZu2WYzgbrXykw,testosterone,fractured vertebra,1000.0,94.44444444444444
disease_phenotype_positive,disease,effect/phenotype,kg4rd:43218,kg4rd:12037,:37856057:CYuFLwEjensxSjxoqTf4AR,neurovascular disorder,pectoralis amyotrophy,88.88888888888889,90.9090909090909
disease_phenotype_positive,disease,effect/phenotype,kg4rd:43797,kg4rd:2747,:37844796:Yxv7uQrxXeriKUGyYTiHhe,spinal cord injury,respiratory insufficiency due to muscle weakness,1000.0,1000.0
drug_effect,drug,effect/phenotype,kg4rd:860,kg4rd:31163,:37819629:4uRarHwEPB3gN6stZXdZim,prednisolone,low femoral bone density,1000.0,90.0
indication,drug,disease,kg4rd:635,kg4rd:16147,:37759719:S7myXwi6GdYSA2Bhc9o8FU,prednisone,qualitative or quantitative defects of dystrophin,1000.0,88.23529411764706
indication,drug,disease,kg4rd:860,kg4rd:16147,:37759719:9ir5jsZB7hdKsbrQerygbN,prednisolone,qualitative or quantitative defects of dystrophin,1000.0,88.23529411764706
indication,drug,disease,kg4rd:11921,kg4rd:16147,:37759719:JbJ4RDLHBqmERwuiErz8P7,deflazacort,qualitative or quantitative defects of dystrophin,1000.0,88.23529411764706
indication,drug,disease,kg4rd:15114,kg4rd:16147,:37759719:4jg2Hv2NsceEEALYb3wM6U,vamorolone,qualitative or quantitative defects of dystrophin,1000.0,88.23529411764706
indication,drug,disease,kg4rd:5016,kg4rd:16147,:37759719:deP5e9nmcUusq9b64JYq9f,ataluren,qualitative or quantitative defects of dystrophin,1000.0,88.23529411764706
indication,drug,disease,kg4rd:8908,kg4rd:5301,:37751291:JDxsHrDRax7G9dV8jmjn8Z,dimethyl fumarate,multiple sclerosis,89.47368421052632,1000.0
indication,drug,disease,kg4rd:8908,kg4rd:5083,:37751291:neNXMwGQwchGpB6pg75JvT,dimethyl fumarate,psoriasis,89.47368421052632,1000.0
indication,drug,disease,kg4rd:8908,kg4rd:10679,:37751291:jY7xzE5zfbpdLv7PWghAGS,dimethyl fumarate,duchenne muscular dystrophy,89.47368421052632,1000.0
drug_protein,drug,gene/protein,kg4rd:8908,kg4rd:4779,:37751291:dMh3i8BYwqf7mSQ2dhTEy9,dimethyl fumarate,nfe2l1,89.47368421052632,88.60759493670886
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:100613,:37740996:nLPjFVU7gPvj2hUhcyfXhW,duchenne muscular dystrophy,death in early adulthood,1000.0,1000.0
drug_protein,drug,gene/protein,kg4rd:675,kg4rd:2099,:37739572:ScZqJCfRPPpS4yJATCQUW5,tamoxifen,esr1,1000.0,91.89189189189189
drug_effect,drug,effect/phenotype,kg4rd:675,kg4rd:2527,:37739572:7gQk8woWCvCgLCke3FNtd7,tamoxifen,falls,1000.0,88.88888888888889
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:11947,:37724986:TEGXmWBfcgc9zhimcievs6,duchenne muscular dystrophy,respiratory tract infection,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:31371,:37724986:NPZktYs6EZMp3fi6SV6yuB,duchenne muscular dystrophy,rectal perforation,1000.0,1000.0
disease_phenotype_positive,disease,effect/phenotype,kg4rd:10679,kg4rd:1942,:37724986:3RSWU9eLWWvJtTFEegZNzd,duchenne muscular dystrophy,metabolic acidosis,1000.0,1000.0
indication,drug,disease,kg4rd:19433,kg4rd:10679,:37707670:hapSkiE8xUTgKTXhiTHP2M,dt-dec01,duchenne muscular dystrophy,1000.0,1000.0
off-label use,drug,disease,kg4rd:52,kg4rd:10679,:37683457:9JiM7X6GdUtCith5D5z5h4,somatotropin,duchenne muscular dystrophy,92.7536231884058,91.22807017543859
drug_effect,drug,effect/phenotype,kg4rd:11921,kg4rd:1510,:37683457:HmTAup8rsnJyFSTExRFNtC,deflazacort,growth delay,95.23809523809523,1000.0
drug_effect,drug,effect/phenotype,kg4rd:860,kg4rd:1510,:37683457:RvqQfw5sHvDFmCk4Efpq94,prednisolone,growth delay,1000.0,1000.0
